anno,IstatComune,Regione,Provincia,Comune,Popolazione,Dato riferito a,Frazione umida(1) (t),Verde (t), Carta e cartone (t),Vetro (t),Legno (t),Metallo (t),Plastica (t),RAEE (t),Tessili (t),Selettiva (t),Rifiuti da C e D (t),Pulizia stradale a recupero (t),Ingombranti misti a recupero (t),Altro (t),Totale RD (t),Ingombranti a smaltimento (t),Indifferenziato (t),Totale RU (t),Percentuale RD (%)
2010,083002,Sicilia,Messina,ALI',834,Comune,-,-,10,9,3,313,-,-,0,260,2,172,-,0,9,-,-,-,-,15,763,-,230,300,246,63,6,"41,00%",,,,,,,,
2010,083003,Sicilia,Messina,ALI'TERME,2581,Comune,-,-,1,900,11,906,-,-,0,488,7,189,-,0,15,-,-,-,0,250,21,748,-,1234,990,1256,738,1,"73,00%",,,,,,,
2010,083004,Sicilia,Messina,ANTILLO,966,Comune,-,-,1,121,4,302,-,-,0,477,3,72,-,-,-,-,-,-,8,972,-,363,630,372,602,2,"41,00%",,,,,,,,,
2010,083005,Sicilia,Messina,BARCELLONA POZZO DI GOTTO,41897,Comune,-,-,627,10,-,5,860,346,880,30,940,111,280,-,0,320,-,-,32,140,26,680,1181,110,-,21457,340,22638,450,5,"22,00%",,,,,
2010,083006,Sicilia,Messina,BASICO',692,Comune,-,-,5,770,1,957,-,1,407,1,429,0,731,-,0,12,-,-,-,0,9,11,315,-,277,740,289,55,3,"91,00%",,,,,,
2010,083007,Sicilia,Messina,BROLO,5846,Comune,-,-,77,152,8,836,-,15,80,6,216,5,839,-,0,129,-,-,-,3,79,116,331,-,2745,340,2861,671,4,"7,00%",,,,,,
2010,083008,Sicilia,Messina,CAPIZZI,3389,Comune,-,-,28,620,15,680,-,-,9,680,2,480,-,0,68,-,-,12,0,-,68,528,-,992,540,1061,68,6,"46,00%",,,,,,,
2010,083009,Sicilia,Messina,CAPO D'ORLANDO,13221,Comune,969,580,-,833,210,318,470,35,840,28,600,202,270,36,640,36,540,0,83,-,-,63,670,1,690,2526,593,-,5299,420,7826,13,32,"29,00%",,
2010,083010,Sicilia,Messina,CAPRI LEONE,4566,Comune,612,770,-,268,770,136,770,11,720,3,500,82,810,8,40,-,0,12,-,-,32,200,1,100,1157,692,-,786,700,1944,392,59,"54,00%",,,
2010,083011,Sicilia,Messina,CARONIA,3426,Comune,181,920,-,24,380,24,440,0,190,-,13,870,3,200,2,400,0,71,-,-,21,550,-,272,21,-,1167,160,1439,181,18,"90,00%",,,,
2010,083012,Sicilia,Messina,CASALVECCHIO SICULO,945,Comune,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,264,160,264,160,-,,,,,,,,,,,,,,,
